name,pref,city,district,latitude,longitude,urban_point,in_mesh_point,is_island
大分大学　大学院　医学系研究科,大分県,由布市,医大ケ丘一丁目,33.209793,131.536889,40056.35952641628,4931645222,False
大分大学　学術情報拠点　医学図書館,大分県,由布市,医大ケ丘一丁目,33.209793,131.536889,40056.35952641628,4931645222,False
大分大学　保健管理センター　挾間健康相談室,大分県,由布市,医大ケ丘一丁目,33.209793,131.536889,40056.35952641628,4931645222,False
大分大学　総合科学研究支援センター　社会環境医学研究分野　生命科学実験分野,大分県,由布市,医大ケ丘一丁目,33.209793,131.536889,40056.35952641628,4931645222,False
大分大学　先端医工学研究センター,大分県,由布市,医大ケ丘一丁目,33.209793,131.536889,40056.35952641628,4931645222,False
長崎県立大学,長崎県,佐世保市,川下町,33.185789,129.667214,40114.007910201966,4929652314,False
長崎県立大学　経済学部,長崎県,佐世保市,川下町,33.185789,129.667214,40114.007910201966,4929652314,False
長崎県立大学　大学院　経済学研究科,長崎県,佐世保市,川下町,33.185789,129.667214,40114.007910201966,4929652314,False
北見工業大学,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
北見工業大学　工学部,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
北見工業大学　大学院　工学研究科,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
北見工業大学　保健管理センター,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
北見工業大学　情報処理センター,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
北見工業大学　国際交流センター,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
北見工業大学　図書館,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
北見工業大学　機器分析センター,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
北見工業大学　未利用エネルギー研究センター,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
北見工業大学　サテライト・ベンチャー・ビジネス・ラボラトリー,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
北見工業大学　研究推進機構　産学官連携推進本部　社会連携推進センター,北海道,北見市,文京町,43.823085,143.903252,40119.73390677535,6543578234,False
四日市看護医療大学,三重県,四日市市,中村町,35.022581,136.608111,40126.632303138394,,False
四日市看護医療大学　看護学部,三重県,四日市市,中村町,35.022581,136.608111,40126.632303138394,,False
近大姫路大学,兵庫県,姫路市,大塩町,34.772098,134.758091,40131.56799490046,,False
北海道教育大学　教育学部　岩見沢校,北海道,岩見沢市,春日町三丁目,43.187937,141.775644,40137.92808314726,6441662231,False
作陽音楽短期大学,岡山県,倉敷市,玉島長尾,34.574708,133.67789,40229.71442411652,5133658433,False
作陽音楽短期大学　音楽学科,岡山県,倉敷市,玉島長尾,34.574708,133.67789,40229.71442411652,5133658433,False
くらしき作陽大学,岡山県,倉敷市,玉島長尾,34.574708,133.67789,40229.71442411652,5133658433,False
くらしき作陽大学　音楽学部,岡山県,倉敷市,玉島長尾,34.574708,133.67789,40229.71442411652,5133658433,False
くらしき作陽大学　食文化学部,岡山県,倉敷市,玉島長尾,34.574708,133.67789,40229.71442411652,5133658433,False
くらしき作陽大学　子ども教育学部,岡山県,倉敷市,玉島長尾,34.574708,133.67789,40229.71442411652,5133658433,False
くらしき作陽大学　附属図書館,岡山県,倉敷市,玉島長尾,34.574708,133.67789,40229.71442411652,5133658433,False
公益財団法人ヘルスサイエンスセンター島根,島根県,出雲市,塩冶町南町三丁目,35.347344,132.750704,40277.22926050735,5332061031,False
自治医科大学　看護学部,栃木県,下野市,笹原,36.402231,139.859513,40371.94322971804,,False
独立行政法人海技教育機構,静岡県,静岡市清水区,折戸三丁目,34.986408,138.513956,40506.40961198474,5238348113,False
早稲田大学　環境総合研究センター,埼玉県,本庄市,早稲田の杜一丁目,36.217964,139.177022,40579.38987824177,,False
共愛学園前橋国際大学,群馬県,前橋市,笂井町,36.359392,139.144308,40611.32051063782,,False
滋賀県工業技術総合センター,滋賀県,栗東市,六地蔵,35.013229,136.021038,40624.177402739864,,False
公益財団法人佐賀県地域産業支援センター　九州シンクロトロン光研究センター,佐賀県,鳥栖市,柚比町,33.403076,130.511446,40715.189755124375,,False
